,host_response_rate,host_acceptance_rate,price,availability_365,number_of_reviews,review_scores_cleanliness,review_scores_communication,review_scores_location,reviews_per_month,room_type
5014,94.5,91.5,2150.0,88,19.0,4.89,4.89,5.0,0.35,Entire home/apt
5015,100.0,100.0,266.0,353,20.2,4.95,4.93,4.81,2.09,Private room
5016,94.5,91.5,1500.0,1,6.0,5.0,5.0,5.0,0.11,Entire home/apt
5017,100.0,100.0,289.0,345,20.2,4.9,4.94,4.87,2.91,Private room
5018,100.0,100.0,900.0,341,81.0,4.89,4.91,4.83,1.48,Entire home/apt
5019,99.0,99.0,1912.0,340,44.0,4.97,4.77,4.8,0.81,Entire home/apt
5020,96.0,100.0,1200.0,359,2.0,5.0,5.0,5.0,0.05,Private room
5021,92.0,100.0,520.0,363,20.2,4.8,4.9,4.88,3.64,Private room
5022,98.6,91.0,3071.0,175,8.0,4.75,5.0,4.75,0.15,Entire home/apt
5023,100.0,100.0,1509.0,164,20.2,4.89,4.96,5.0,1.4,Entire home/apt
5024,97.0,100.0,416.0,2,74.0,4.69,4.8,4.91,1.34,Private room
5025,100.0,84.0,690.0,172,61.0,4.85,4.95,4.8,1.13,Entire home/apt
5026,100.0,100.0,1382.0,230,20.2,4.74,4.76,4.87,1.96,Entire home/apt
5027,100.0,96.0,890.0,365,21.0,5.0,5.0,4.9,0.4,Private room
5028,96.0,100.0,650.0,349,35.0,4.49,4.8,4.86,0.64,Private room
5029,100.0,100.0,871.0,40,1.0,5.0,5.0,5.0,0.02,Entire home/apt
5030,100.0,100.0,679.0,339,20.2,4.84,4.94,4.77,1.4,Entire home/apt
5031,98.0,82.0,1084.0,273,23.0,4.91,4.91,4.96,0.42,Entire home/apt
5032,96.0,100.0,650.0,345,20.0,4.6,4.8,4.8,0.37,Private room
5033,100.0,100.0,1395.0,177,20.2,4.71,4.88,4.97,3.31,Entire home/apt
5034,100.0,82.0,400.0,333,1.0,5.0,5.0,5.0,0.03,Private room
5035,100.0,100.0,843.0,251,36.0,4.47,4.61,4.94,0.66,Private room
5036,94.5,100.0,640.0,364,15.0,4.87,4.93,4.87,0.3,Private room
5037,96.0,100.0,650.0,364,35.0,4.63,4.63,4.97,0.64,Private room
5038,96.0,100.0,650.0,365,51.0,4.49,4.76,4.94,0.94,Private room
5039,100.0,100.0,1800.0,365,2.0,4.5,5.0,5.0,0.04,Private room
5040,100.0,100.0,600.0,302,6.0,5.0,5.0,4.83,0.11,Private room
5041,98.0,82.0,1168.0,100,10.0,5.0,5.0,5.0,0.19,Hotel room
5042,100.0,86.0,435.0,364,5.0,4.8,5.0,5.0,0.09,Private room
5043,100.0,100.0,3109.0,58,82.0,4.49,4.9,4.95,1.55,Entire home/apt
5044,94.5,91.5,225.0,363,5.0,5.0,5.0,4.8,0.09,Private room
5045,94.5,97.3,1452.0,179,8.0,5.0,4.88,4.75,0.15,Entire home/apt
5046,94.5,91.5,200.0,358,0.0,4.7,4.8,4.8,1.7,Private room
5047,100.0,85.0,3000.0,271,11.0,4.82,4.91,4.91,0.23,Entire home/apt
5048,90.0,100.0,2450.0,277,85.0,4.84,4.9,4.96,1.57,Entire home/apt
5049,98.0,82.0,1062.7,329,10.0,4.8,4.6,4.5,0.19,Hotel room
5050,100.0,91.5,400.0,69,5.0,5.0,5.0,4.75,0.1,Private room
5051,98.0,82.0,1062.7,57,15.0,4.91,4.82,4.91,0.28,Entire home/apt
5052,100.0,97.0,1062.7,363,86.0,4.88,4.9,4.94,1.59,Entire home/apt
5053,94.5,97.3,500.0,93,3.0,4.8,4.9,5.0,0.06,Private room
5054,100.0,85.0,3000.0,271,14.0,5.0,4.57,4.71,0.27,Entire home/apt
5055,100.0,100.0,817.0,71,20.2,4.9,4.92,4.98,1.4,Entire home/apt
5056,100.0,85.0,3000.0,282,19.0,4.84,4.79,4.79,0.37,Entire home/apt
5057,100.0,97.0,1007.0,81,33.0,4.91,5.0,5.0,0.73,Entire home/apt
5058,98.0,82.0,1483.0,280,20.0,4.75,4.75,4.8,0.37,Entire home/apt
5059,100.0,100.0,2339.0,283,20.2,4.7,4.93,4.89,4.18,Entire home/apt
5060,98.6,97.3,200.0,365,0.0,4.7,4.8,4.8,1.7,Private room
5061,100.0,100.0,506.0,46,57.0,4.61,4.84,4.96,1.23,Entire home/apt
5062,100.0,90.0,1062.7,72,14.0,5.0,5.0,5.0,0.26,Entire home/apt
5063,100.0,95.0,995.0,147,93.0,4.84,4.98,4.89,1.73,Entire home/apt
5064,100.0,97.0,530.0,126,64.0,4.81,4.77,4.97,1.18,Entire home/apt
5065,94.5,97.3,1062.7,365,10.0,4.6,4.9,4.9,0.2,Entire home/apt
5066,100.0,100.0,697.0,167,20.2,4.86,4.93,4.9,2.29,Entire home/apt
5067,100.0,98.0,494.0,65,45.0,4.89,4.98,4.8,0.86,Entire home/apt
5068,100.0,94.0,1672.0,69,24.0,4.63,4.83,4.75,0.44,Entire home/apt
5069,94.5,97.3,800.0,25,77.0,4.69,5.0,4.97,1.43,Entire home/apt
5070,100.0,100.0,717.0,162,80.0,4.85,4.99,4.81,1.49,Entire home/apt
5071,100.0,100.0,1900.0,179,0.0,4.7,4.8,4.8,1.7,Private room
5072,98.6,97.3,413.0,365,12.0,4.67,4.58,4.67,0.22,Shared room
5073,94.5,91.5,3000.0,365,1.0,4.7,4.8,4.8,0.02,Entire home/apt
5074,94.5,91.5,315.0,273,6.0,4.67,5.0,4.83,0.16,Private room
5075,100.0,100.0,310.0,173,0.0,4.7,4.8,4.8,1.7,Private room
5076,94.5,97.3,1062.7,89,5.0,4.8,4.75,4.75,0.11,Entire home/apt
5077,94.5,100.0,850.0,0,74.0,4.62,4.82,4.89,1.38,Entire home/apt
5078,100.0,100.0,1214.0,131,20.2,4.8,4.88,4.98,2.17,Entire home/apt
5079,100.0,97.3,320.0,48,26.0,4.96,4.96,4.92,0.48,Private room
5080,100.0,100.0,1900.0,179,0.0,4.7,4.8,4.8,1.7,Private room
5081,100.0,100.0,1400.0,179,0.0,4.7,4.8,4.8,1.7,Private room
5082,100.0,100.0,1900.0,179,2.0,4.5,5.0,5.0,0.39,Private room
5083,100.0,100.0,1900.0,179,0.0,4.7,4.8,4.8,1.7,Private room
5084,100.0,100.0,1900.0,179,2.0,4.8,4.9,5.0,0.39,Private room
5085,100.0,100.0,1900.0,365,0.0,4.7,4.8,4.8,1.7,Private room
5086,100.0,100.0,1463.0,365,4.0,4.75,5.0,5.0,0.08,Private room
5087,100.0,100.0,671.0,361,91.0,4.83,4.84,4.99,1.67,Private room
5088,100.0,97.3,998.0,333,8.0,5.0,5.0,4.88,0.15,Private room
5089,98.6,100.0,1143.0,179,1.0,4.8,4.9,4.9,0.2,Private room
5090,100.0,97.3,350.0,88,8.0,4.8,5.0,5.0,0.15,Private room
5091,98.6,97.3,250.0,61,0.0,4.7,4.8,4.8,1.7,Private room
5092,100.0,100.0,1800.0,365,2.0,4.5,5.0,5.0,0.04,Private room
5093,100.0,100.0,223.0,356,35.0,4.77,4.83,4.97,0.67,Private room
5094,94.5,97.3,1500.0,364,0.0,4.7,4.8,4.8,1.7,Private room
5095,100.0,100.0,349.0,68,77.0,4.53,4.66,4.95,1.43,Entire home/apt
5096,100.0,100.0,1579.0,206,20.2,4.78,4.89,4.94,4.45,Entire home/apt
5097,100.0,100.0,406.0,323,44.0,4.89,4.89,4.98,1.1,Private room
5098,98.6,97.3,280.0,87,2.0,4.8,4.5,5.0,0.22,Private room
5099,94.5,91.5,564.0,0,1.0,5.0,5.0,5.0,0.02,Entire home/apt
5100,100.0,100.0,418.0,360,49.0,5.0,4.98,4.92,1.05,Entire home/apt
5101,98.6,97.3,300.0,364,2.0,4.8,4.9,4.9,0.04,Private room
5102,100.0,98.0,1171.0,357,20.2,4.83,4.97,4.95,2.53,Entire home/apt
5103,100.0,100.0,469.0,210,0.0,4.7,4.8,4.8,1.7,Private room
5104,100.0,90.0,506.0,355,32.0,4.59,4.94,4.91,0.6,Entire home/apt
5105,100.0,97.0,3000.0,245,20.2,4.92,4.91,4.96,3.13,Entire home/apt
5106,100.0,100.0,208.0,241,20.2,4.88,4.95,4.93,3.85,Private room
5107,99.0,100.0,2433.0,89,20.2,4.89,4.91,4.98,2.87,Entire home/apt
5108,100.0,100.0,368.0,359,20.2,4.79,4.95,4.96,1.4,Private room
5109,100.0,100.0,960.0,358,35.0,4.63,4.91,4.8,0.7,Entire home/apt
5110,100.0,100.0,899.0,79,7.0,5.0,5.0,4.86,0.14,Entire home/apt
5111,94.5,97.3,890.0,279,0.0,4.7,4.8,4.8,1.7,Private room
5112,100.0,99.0,941.0,357,92.0,4.88,4.88,4.72,1.73,Entire home/apt
5113,94.5,91.5,1062.7,365,0.0,4.7,4.8,4.8,1.7,Private room
5114,100.0,100.0,800.0,334,4.0,5.0,5.0,5.0,0.07,Private room
5115,100.0,91.5,350.0,271,10.0,5.0,4.9,5.0,0.2,Private room
5116,98.6,97.3,420.0,363,2.0,4.8,5.0,5.0,0.04,Private room
5117,100.0,100.0,545.0,78,45.0,4.89,4.98,4.56,0.84,Entire home/apt
5118,94.5,100.0,900.0,300,34.0,4.94,4.97,5.0,0.66,Entire home/apt
5119,100.0,100.0,424.0,244,20.2,4.85,4.93,4.9,1.4,Entire home/apt
5120,100.0,97.3,1317.0,298,84.0,4.89,4.95,4.98,1.58,Entire home/apt
5121,98.6,100.0,414.0,364,37.0,4.73,4.89,4.95,0.71,Entire home/apt
5122,100.0,91.5,939.0,66,0.0,4.7,4.8,4.8,1.7,Entire home/apt
5123,100.0,100.0,635.0,273,9.0,4.56,4.89,5.0,1.78,Private room
5124,100.0,100.0,1199.0,361,46.0,4.7,4.98,4.91,0.87,Entire home/apt
5125,100.0,95.0,860.0,83,58.0,4.41,4.93,4.97,1.09,Entire home/apt
5126,94.5,100.0,935.0,89,0.0,4.7,4.8,4.8,1.7,Private room
5127,100.0,98.0,371.0,77,94.0,4.87,4.97,4.54,1.75,Entire home/apt
5128,100.0,100.0,853.0,165,20.2,4.77,4.78,4.73,1.4,Entire home/apt
5129,100.0,97.3,1200.0,242,9.0,4.5,5.0,4.75,0.19,Entire home/apt
5130,98.6,100.0,512.0,364,0.0,4.7,4.8,4.8,1.7,Private room
5131,100.0,100.0,2000.0,365,14.0,5.0,4.64,4.93,0.26,Entire home/apt
5132,100.0,99.0,1120.0,142,20.2,4.89,4.88,4.8,2.12,Entire home/apt
5133,98.0,100.0,630.0,358,20.2,4.77,4.83,4.92,1.4,Private room
5134,100.0,100.0,1235.0,160,20.2,4.78,4.86,4.92,2.21,Entire home/apt
5135,100.0,88.0,230.0,179,11.0,4.73,4.9,4.73,0.21,Private room
5136,100.0,97.3,550.0,42,37.0,4.76,4.86,5.0,0.68,Private room
5137,94.5,91.5,650.0,30,0.0,4.7,4.8,4.8,1.7,Private room
5138,94.5,91.5,1062.7,285,99.0,4.89,4.98,4.98,1.86,Entire home/apt
5139,100.0,100.0,3000.0,179,0.0,4.7,4.8,4.8,1.7,Private room
5140,100.0,99.0,799.0,88,64.0,4.91,4.84,4.97,1.27,Entire home/apt
5141,94.5,100.0,1659.0,0,9.0,5.0,4.78,4.89,0.17,Entire home/apt
5142,94.5,91.5,300.0,333,0.0,4.7,4.8,4.8,1.7,Private room
5143,100.0,94.0,1649.0,68,19.0,4.32,4.53,4.74,0.4,Entire home/apt
5144,100.0,100.0,480.0,0,64.0,4.8,4.69,4.77,1.21,Entire home/apt
5145,99.0,100.0,2433.0,78,69.0,4.97,4.91,5.0,1.28,Entire home/apt
5146,98.6,97.3,1062.7,180,0.0,4.7,4.8,4.8,1.7,Private room
5147,94.5,91.5,675.0,364,3.0,4.8,4.9,4.9,0.06,Private room
5148,100.0,100.0,2022.0,303,54.0,4.98,5.0,4.98,1.02,Entire home/apt
5149,94.5,97.3,450.0,177,10.0,4.8,4.8,4.7,0.19,Private room
5150,100.0,100.0,693.0,0,79.0,4.92,5.0,4.84,1.47,Entire home/apt
5151,100.0,100.0,210.0,303,39.0,5.0,5.0,5.0,0.73,Private room
5152,100.0,100.0,110.0,365,22.0,4.8,4.59,4.59,0.45,Shared room
5153,100.0,100.0,1800.0,356,5.0,5.0,5.0,4.8,0.22,Entire home/apt
5154,98.6,97.3,1062.7,365,1.0,4.8,5.0,5.0,0.02,Private room
5155,100.0,90.0,850.0,165,53.0,4.89,4.92,4.83,1.0,Entire home/apt
5156,100.0,100.0,1893.0,264,51.0,5.0,4.86,5.0,0.95,Entire home/apt
5157,100.0,100.0,890.0,341,51.0,4.78,4.86,4.94,0.96,Entire home/apt
5158,100.0,100.0,2398.0,199,20.2,4.94,5.0,4.94,4.03,Entire home/apt
5159,100.0,97.3,650.0,28,11.0,4.8,4.64,4.64,0.21,Entire home/apt
5160,100.0,100.0,2210.0,270,86.0,4.9,5.0,4.99,1.63,Entire home/apt
5161,100.0,97.3,607.0,266,20.2,4.98,4.99,4.98,1.98,Private room
5162,100.0,98.0,180.0,271,2.0,5.0,5.0,5.0,1.5,Private room
5163,100.0,100.0,920.0,176,20.2,4.55,4.87,4.78,1.98,Entire home/apt
5164,94.5,91.5,1243.0,365,0.0,4.7,4.8,4.8,1.7,Entire home/apt
5165,100.0,100.0,2349.0,271,72.0,4.75,4.9,4.89,1.36,Entire home/apt
5166,100.0,100.0,1530.0,357,24.0,4.96,4.92,4.71,0.45,Entire home/apt
5167,94.5,97.3,900.0,179,1.0,4.8,4.9,4.9,0.2,Private room
5168,100.0,100.0,400.0,57,0.0,4.7,4.8,4.8,1.7,Private room
5169,98.6,97.3,1085.0,87,0.0,4.7,4.8,4.8,1.7,Entire home/apt
5170,94.5,91.5,200.0,270,0.0,4.7,4.8,4.8,1.7,Private room
5171,100.0,100.0,1191.0,79,36.0,4.97,5.0,4.92,0.67,Entire home/apt
5172,100.0,100.0,550.0,354,26.0,4.69,4.92,5.0,0.49,Private room
5173,94.5,91.5,1062.7,180,0.0,4.7,4.8,4.8,1.7,Private room
5174,94.5,91.5,545.0,88,19.0,5.0,5.0,5.0,0.36,Private room
5175,94.5,100.0,1044.0,1,16.0,4.38,4.81,4.63,0.3,Entire home/apt
5176,94.5,91.5,309.0,0,0.0,4.7,4.8,4.8,1.7,Private room
5177,94.5,91.5,1452.0,0,5.0,5.0,5.0,5.0,0.1,Entire home/apt
5178,100.0,94.0,779.0,179,0.0,4.7,4.8,4.8,1.7,Private room
5179,100.0,100.0,200.0,1,8.0,4.75,4.88,4.9,0.15,Private room
5180,100.0,100.0,1062.7,338,57.0,5.0,4.94,5.0,1.07,Entire home/apt
5181,94.5,100.0,363.0,0,0.0,4.7,4.8,4.8,1.7,Private room
5182,98.6,91.5,2500.0,89,0.0,4.7,4.8,4.8,1.7,Entire home/apt
5183,100.0,97.0,1800.0,230,24.0,4.83,4.96,5.0,0.45,Entire home/apt
5184,100.0,100.0,1557.0,136,20.2,4.91,4.93,4.85,1.4,Entire home/apt
5185,99.0,100.0,1488.0,51,20.2,4.98,4.91,5.0,2.62,Hotel room
5186,100.0,96.0,710.0,25,102.0,4.66,4.79,4.85,1.92,Entire home/apt
5187,100.0,100.0,1800.0,365,0.0,4.7,4.8,4.8,1.7,Private room
5188,100.0,100.0,1800.0,180,1.0,5.0,5.0,5.0,0.2,Private room
5189,100.0,100.0,2120.0,342,80.0,4.83,4.86,4.96,1.49,Entire home/apt
5190,100.0,100.0,1336.0,361,46.0,4.72,5.0,4.96,0.88,Entire home/apt
5191,94.5,100.0,700.0,364,1.0,4.8,4.9,4.9,0.16,Shared room
5192,98.6,97.3,500.0,89,0.0,4.7,4.8,4.8,1.7,Private room
5193,100.0,100.0,1900.0,179,2.0,5.0,5.0,5.0,0.16,Private room
5194,100.0,100.0,500.0,112,23.0,4.57,4.83,4.9,0.49,Entire home/apt
5195,100.0,100.0,1260.0,8,22.0,4.95,5.0,5.0,0.53,Entire home/apt
5196,94.5,100.0,900.0,365,2.0,4.8,4.9,4.9,0.04,Private room
5197,100.0,98.0,360.0,0,63.0,4.46,4.89,4.97,1.59,Private room
5198,94.5,91.5,500.0,179,0.0,4.7,4.8,4.8,1.7,Private room
5199,100.0,100.0,1097.0,154,50.0,4.88,4.9,5.0,0.94,Entire home/apt
5200,100.0,100.0,1120.0,333,59.0,4.85,4.97,4.86,1.12,Entire home/apt
5201,100.0,100.0,350.0,352,51.0,4.88,5.0,4.96,0.96,Private room
5202,100.0,91.0,500.0,271,21.0,4.9,5.0,4.9,0.51,Private room
5203,100.0,99.0,900.0,42,74.0,4.97,4.96,4.97,1.39,Entire home/apt
5204,94.5,91.5,768.0,38,19.0,4.68,4.89,4.89,0.37,Private room
5205,100.0,97.3,2500.0,8,4.0,5.0,5.0,5.0,0.31,Entire home/apt
5206,100.0,100.0,899.0,356,20.2,4.94,4.97,4.93,2.67,Entire home/apt
5207,100.0,100.0,733.0,179,11.0,4.73,4.82,4.91,1.59,Private room
5208,98.6,97.3,850.0,364,30.0,4.8,4.97,5.0,0.58,Entire home/apt
5209,100.0,100.0,491.0,83,20.2,4.38,4.76,4.85,2.53,Entire home/apt
5210,100.0,99.0,699.0,0,51.0,4.9,5.0,4.9,0.97,Entire home/apt
5211,100.0,91.5,2000.0,301,5.0,4.8,4.8,4.8,0.09,Private room
5212,100.0,100.0,1600.0,179,1.0,4.8,4.9,5.0,0.2,Private room
5213,94.5,91.5,1119.0,180,0.0,4.7,4.8,4.8,1.7,Entire home/apt
5214,100.0,97.0,1833.0,174,20.2,4.94,4.91,4.92,2.09,Entire home/apt
5215,100.0,97.3,950.0,357,92.0,4.62,4.87,4.9,1.75,Entire home/apt
5216,100.0,100.0,1600.0,352,31.0,4.87,4.97,4.94,0.6,Private room
5217,100.0,100.0,1062.7,315,20.2,4.9,4.98,4.98,2.4,Entire home/apt
5218,98.6,90.0,500.0,88,92.0,4.62,4.58,4.93,1.74,Private room
5219,100.0,100.0,2019.0,326,20.2,4.96,5.0,4.88,2.92,Entire home/apt
5220,98.6,86.0,450.0,0,2.0,5.0,5.0,5.0,0.05,Shared room
5221,98.6,97.3,306.0,350,9.0,4.89,5.0,5.0,0.17,Private room
5222,94.5,100.0,500.0,358,0.0,4.7,4.8,4.8,1.7,Private room
5223,100.0,100.0,250.0,362,13.0,4.46,5.0,5.0,0.26,Private room
5224,99.0,100.0,1488.0,78,70.0,4.91,4.81,4.99,1.32,Private room
5225,100.0,97.0,583.0,45,73.0,4.75,4.99,4.94,1.6,Entire home/apt
5226,100.0,100.0,323.0,42,75.0,4.53,4.75,4.9,1.73,Entire home/apt
5227,98.6,97.3,1253.0,179,1.0,5.0,5.0,4.9,0.09,Entire home/apt
5228,100.0,100.0,499.0,352,70.0,4.8,4.71,4.94,2.95,Private room
5229,98.6,97.3,1057.0,148,13.0,4.92,5.0,4.77,0.27,Entire home/apt
5230,100.0,100.0,1104.0,149,20.2,4.92,4.98,4.97,2.76,Entire home/apt
5231,98.6,97.3,1062.7,365,0.0,4.7,4.8,4.8,1.7,Private room
5232,100.0,100.0,1047.0,349,5.0,4.4,4.9,4.9,1.35,Entire home/apt
5233,100.0,100.0,339.0,344,23.0,4.78,4.83,4.78,0.43,Private room
5234,100.0,99.0,826.0,292,20.2,4.89,4.95,4.83,3.77,Entire home/apt
5235,100.0,100.0,463.0,59,70.0,4.51,4.89,4.91,1.34,Entire home/apt
5236,100.0,100.0,1062.7,365,1.0,5.0,5.0,5.0,0.2,Private room
5237,100.0,100.0,630.0,26,70.0,4.94,4.96,4.89,1.31,Entire home/apt
5238,94.5,100.0,500.0,365,1.0,4.8,4.9,4.9,0.16,Shared room
5239,94.5,97.3,400.0,77,1.0,5.0,5.0,5.0,0.02,Entire home/apt
5240,100.0,100.0,426.0,357,34.0,4.94,4.91,4.97,1.62,Private room
5241,100.0,100.0,800.0,365,1.0,5.0,5.0,5.0,1.0,Private room
5242,90.0,97.3,354.0,246,12.0,4.67,5.0,5.0,0.23,Private room
5243,100.0,100.0,827.0,288,20.2,4.94,4.9,4.9,4.48,Entire home/apt
5244,98.6,97.3,392.0,90,2.0,5.0,5.0,5.0,0.04,Private room
5245,100.0,84.0,1178.0,94,47.0,4.82,4.73,4.84,0.91,Entire home/apt
5246,100.0,97.3,2007.0,19,15.0,4.87,4.87,5.0,0.29,Entire home/apt
5247,100.0,100.0,1600.0,365,9.0,4.67,5.0,4.9,0.18,Entire home/apt
5248,94.5,100.0,550.0,55,12.0,5.0,5.0,5.0,0.23,Private room
5249,100.0,100.0,839.0,350,6.0,5.0,5.0,5.0,0.45,Entire home/apt
5250,100.0,100.0,950.0,364,1.0,5.0,5.0,5.0,0.03,Entire home/apt
5251,94.5,91.5,1062.7,0,35.0,4.97,5.0,4.88,0.66,Entire home/apt
5252,94.5,100.0,450.0,88,0.0,4.7,4.8,4.8,1.7,Private room
5253,100.0,99.0,405.0,248,20.2,4.94,4.99,4.89,2.07,Private room
5254,100.0,100.0,200.0,340,6.0,5.0,5.0,5.0,1.35,Private room
5255,100.0,100.0,1107.0,327,20.2,4.79,4.93,4.97,4.16,Entire home/apt
5256,98.6,97.3,525.0,9,104.0,4.96,4.97,4.75,1.96,Private room
5257,100.0,97.0,299.0,179,72.0,4.94,4.89,4.65,1.36,Private room
5258,90.0,100.0,550.0,350,20.2,4.8,4.82,5.0,1.4,Private room
5259,100.0,100.0,939.0,364,3.0,5.0,5.0,5.0,0.11,Entire home/apt
5260,99.0,99.0,690.0,298,20.2,4.72,4.72,4.92,3.07,Entire home/apt
5261,94.5,91.5,500.0,364,0.0,4.7,4.8,4.8,1.7,Private room
5262,94.5,100.0,750.0,333,13.0,4.92,5.0,4.92,0.26,Private room
5263,99.0,100.0,453.0,86,20.2,4.89,4.9,4.79,3.87,Private room
5264,100.0,100.0,650.0,361,48.0,4.58,4.54,4.92,1.57,Entire home/apt
5265,100.0,97.3,1300.0,0,38.0,4.92,4.97,5.0,0.72,Entire home/apt
5266,100.0,100.0,1050.0,51,60.0,5.0,5.0,4.63,1.13,Entire home/apt
5267,98.6,98.0,1528.0,205,4.0,4.8,4.9,4.9,0.11,Private room
5268,100.0,100.0,704.0,115,45.0,5.0,5.0,4.93,0.98,Entire home/apt
5269,94.5,91.5,1062.7,177,0.0,4.7,4.8,4.8,1.7,Entire home/apt
5270,100.0,100.0,751.0,339,20.2,4.82,4.87,4.66,1.4,Entire home/apt
5271,100.0,100.0,1062.7,312,20.2,4.98,4.99,4.98,2.87,Entire home/apt
5272,100.0,90.0,2000.0,46,7.0,5.0,5.0,5.0,0.43,Entire home/apt
5273,100.0,100.0,275.0,365,0.0,4.7,4.8,4.8,1.7,Private room
5274,100.0,100.0,1300.0,354,66.0,4.82,4.88,4.86,1.25,Entire home/apt
5275,100.0,100.0,440.0,151,13.0,4.85,5.0,4.92,0.26,Entire home/apt
5276,100.0,100.0,800.0,363,20.2,4.79,4.83,4.94,2.17,Entire home/apt
5277,94.5,97.3,700.0,0,59.0,4.52,4.83,4.97,1.12,Entire home/apt
5278,94.5,100.0,350.0,179,0.0,4.7,4.8,4.8,1.7,Private room
5279,100.0,94.0,295.0,0,18.0,4.83,5.0,4.89,0.34,Private room
5280,100.0,100.0,2609.0,356,20.2,4.71,4.77,4.98,4.07,Entire home/apt
5281,100.0,99.0,887.0,195,20.2,4.89,4.91,4.81,1.4,Entire home/apt
5282,94.5,97.3,826.0,349,4.0,5.0,5.0,5.0,0.39,Entire home/apt
5283,98.6,100.0,700.0,90,1.0,5.0,5.0,5.0,0.2,Private room
5284,100.0,99.0,907.0,140,20.2,4.32,4.8,4.84,2.82,Entire home/apt
5285,100.0,98.0,2050.0,94,3.0,5.0,5.0,5.0,0.06,Entire home/apt
5286,100.0,100.0,225.0,272,0.0,4.7,4.8,4.8,1.7,Private room
5287,100.0,100.0,224.0,241,4.0,4.67,5.0,5.0,0.1,Private room
5288,100.0,99.0,519.0,70,87.0,4.82,4.83,4.95,1.64,Private room
5289,100.0,95.0,1062.7,344,20.2,4.91,4.95,4.98,2.16,Entire home/apt
5290,100.0,85.0,1186.0,365,0.0,4.7,4.8,4.8,1.7,Private room
5291,100.0,100.0,400.0,148,0.0,4.7,4.8,4.8,1.7,Private room
5292,100.0,100.0,936.0,340,30.0,4.7,4.9,4.97,0.57,Private room
5293,100.0,100.0,284.0,129,30.0,4.83,4.8,4.6,0.59,Entire home/apt
5294,100.0,90.0,600.0,332,16.0,4.94,5.0,4.94,0.35,Entire home/apt
5295,100.0,100.0,1050.0,348,77.0,4.86,4.99,4.92,1.49,Entire home/apt
5296,100.0,100.0,645.0,169,63.0,4.79,4.81,4.75,1.18,Entire home/apt
5297,90.0,100.0,351.0,326,45.0,4.62,4.78,4.84,0.85,Private room
5298,100.0,83.0,1062.7,141,22.0,4.73,4.82,4.68,0.42,Entire home/apt
5299,100.0,98.0,347.0,260,27.0,4.44,4.93,4.96,0.51,Private room
5300,98.6,80.0,1463.0,271,4.0,5.0,4.75,5.0,0.08,Entire home/apt
5301,100.0,91.5,495.0,88,0.0,4.7,4.8,4.8,1.7,Private room
5302,100.0,99.0,926.0,338,91.0,4.91,4.96,4.98,1.73,Entire home/apt
5303,100.0,100.0,1295.0,215,20.2,4.93,5.0,4.89,1.4,Entire home/apt
5304,94.5,100.0,300.0,40,11.0,4.91,5.0,5.0,0.23,Private room
5305,98.6,100.0,1062.7,87,0.0,4.7,4.8,4.8,1.7,Entire home/apt
5306,98.6,83.0,400.0,364,5.0,4.4,5.0,5.0,0.1,Private room
5307,100.0,100.0,1050.0,43,0.0,4.7,4.8,4.8,1.7,Entire home/apt
5308,100.0,97.3,300.0,363,2.0,4.5,5.0,4.5,0.08,Private room
5309,98.6,100.0,782.0,15,64.0,4.92,4.88,4.95,1.21,Entire home/apt
5310,100.0,96.0,933.0,146,85.0,4.91,4.98,4.96,1.64,Entire home/apt
5311,100.0,100.0,655.0,362,100.0,4.78,4.95,4.99,1.9,Private room
5312,100.0,100.0,1035.0,56,20.2,4.87,4.88,4.9,2.02,Entire home/apt
5313,100.0,91.0,1062.7,229,54.0,4.98,4.98,5.0,1.04,Entire home/apt
5314,91.0,100.0,1750.0,358,1.0,4.8,4.9,5.0,0.16,Entire home/apt
5315,100.0,100.0,1592.0,186,20.2,4.93,4.99,4.95,3.57,Entire home/apt
5316,100.0,93.0,255.0,310,16.0,5.0,4.8,5.0,0.31,Private room
5317,98.0,94.0,683.0,339,37.0,4.95,4.76,4.73,0.73,Entire home/apt
5318,98.0,99.0,1062.7,206,20.2,4.98,4.93,4.96,3.13,Entire home/apt
5319,98.6,100.0,1062.7,364,3.0,5.0,5.0,5.0,0.07,Entire home/apt
5320,100.0,83.0,330.0,321,18.0,4.94,4.94,4.94,0.35,Private room
5321,100.0,100.0,700.0,90,27.0,4.59,4.81,4.93,0.51,Entire home/apt
5322,90.0,97.0,2225.0,341,20.2,4.74,4.92,4.98,2.55,Entire home/apt
5323,100.0,100.0,683.0,256,60.0,4.98,5.0,4.88,1.14,Entire home/apt
5324,100.0,86.0,480.0,363,11.0,4.91,5.0,4.91,1.17,Entire home/apt
5325,98.6,97.3,280.0,89,2.0,5.0,5.0,5.0,0.04,Private room
5326,94.5,100.0,222.0,334,30.0,4.8,4.83,4.93,0.57,Private room
5327,94.5,97.3,990.0,0,20.0,4.65,4.55,4.9,0.39,Entire home/apt
5328,100.0,100.0,1062.7,6,7.0,4.86,5.0,5.0,0.85,Entire home/apt
5329,94.5,91.5,511.0,335,74.0,4.85,4.9,4.84,1.53,Entire home/apt
5330,100.0,100.0,391.0,355,20.2,4.89,4.94,4.99,2.29,Private room
5331,100.0,97.0,259.0,242,28.0,4.75,4.89,5.0,0.54,Private room
5332,94.5,100.0,400.0,365,4.0,4.5,4.5,4.5,0.08,Private room
